Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
614,0.709,8.59,1.42,45,Hex,Fiber,Single,PLA
615,0.711,8.61,1.42,45,Hex,Fiber,Single,PLA
616,0.713,8.62,1.43,45,Hex,Fiber,Single,PLA
618,0.715,8.64,1.43,45,Hex,Fiber,Single,PLA
619,0.716,8.66,1.43,45,Hex,Fiber,Single,PLA
621,0.718,8.68,1.44,45,Hex,Fiber,Single,PLA
622,0.72,8.7,1.44,45,Hex,Fiber,Single,PLA
624,0.722,8.72,1.44,45,Hex,Fiber,Single,PLA
625,0.724,8.74,1.45,45,Hex,Fiber,Single,PLA
626,0.726,8.76,1.45,45,Hex,Fiber,Single,PLA
627,0.728,8.78,1.46,45,Hex,Fiber,Single,PLA
629,0.73,8.79,1.46,45,Hex,Fiber,Single,PLA
630,0.732,8.81,1.46,45,Hex,Fiber,Single,PLA
631,0.734,8.83,1.47,45,Hex,Fiber,Single,PLA
633,0.736,8.85,1.47,45,Hex,Fiber,Single,PLA
634,0.738,8.86,1.48,45,Hex,Fiber,Single,PLA
635,0.74,8.89,1.48,45,Hex,Fiber,Single,PLA
636,0.742,8.9,1.48,45,Hex,Fiber,Single,PLA
638,0.744,8.92,1.49,45,Hex,Fiber,Single,PLA
639,0.746,8.94,1.49,45,Hex,Fiber,Single,PLA
641,0.748,8.96,1.5,45,Hex,Fiber,Single,PLA
