Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
156.0,0.0298,1.51,1460.0,45,Tri,Steel,Single,PLA
157.0,0.0299,1.52,1470.0,45,Tri,Steel,Single,PLA
157.0,0.03,1.52,1470.0,45,Tri,Steel,Single,PLA
158.0,0.0301,1.53,1480.0,45,Tri,Steel,Single,PLA
158.0,0.0302,1.53,1480.0,45,Tri,Steel,Single,PLA
159.0,0.0303,1.54,1480.0,45,Tri,Steel,Single,PLA
159.0,0.0304,1.54,1490.0,45,Tri,Steel,Single,PLA
159.0,0.0305,1.55,1490.0,45,Tri,Steel,Single,PLA
160.0,0.0306,1.56,1500.0,45,Tri,Steel,Single,PLA
160.0,0.0307,1.56,1500.0,45,Tri,Steel,Single,PLA
161.0,0.0308,1.57,1500.0,45,Tri,Steel,Single,PLA
161.0,0.0309,1.57,1510.0,45,Tri,Steel,Single,PLA
161.0,0.031,1.58,1510.0,45,Tri,Steel,Single,PLA
162.0,0.0311,1.58,1520.0,45,Tri,Steel,Single,PLA
162.0,0.0312,1.59,1520.0,45,Tri,Steel,Single,PLA
163.0,0.0314,1.59,1520.0,45,Tri,Steel,Single,PLA
163.0,0.0315,1.6,1530.0,45,Tri,Steel,Single,PLA
163.0,0.0316,1.6,1530.0,45,Tri,Steel,Single,PLA
164.0,0.0317,1.61,1530.0,45,Tri,Steel,Single,PLA
164.0,0.0318,1.61,1540.0,45,Tri,Steel,Single,PLA
165.0,0.0319,1.62,1540.0,45,Tri,Steel,Single,PLA
165.0,0.032,1.62,1550.0,45,Tri,Steel,Single,PLA
165.0,0.0321,1.63,1550.0,45,Tri,Steel,Single,PLA
166.0,0.0322,1.64,1550.0,45,Tri,Steel,Single,PLA
166.0,0.0323,1.64,1560.0,45,Tri,Steel,Single,PLA
167.0,0.0324,1.65,1560.0,45,Tri,Steel,Single,PLA
167.0,0.0325,1.65,1560.0,45,Tri,Steel,Single,PLA
167.0,0.0326,1.66,1570.0,45,Tri,Steel,Single,PLA
168.0,0.0327,1.66,1570.0,45,Tri,Steel,Single,PLA
168.0,0.0328,1.67,1580.0,45,Tri,Steel,Single,PLA
169.0,0.0329,1.67,1580.0,45,Tri,Steel,Single,PLA
169.0,0.033,1.68,1580.0,45,Tri,Steel,Single,PLA
169.0,0.0331,1.68,1590.0,45,Tri,Steel,Single,PLA
170.0,0.0332,1.69,1590.0,45,Tri,Steel,Single,PLA
170.0,0.0334,1.69,1590.0,45,Tri,Steel,Single,PLA
171.0,0.0335,1.7,1600.0,45,Tri,Steel,Single,PLA
171.0,0.0336,1.7,1600.0,45,Tri,Steel,Single,PLA
