Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
507,0.635,7.35,1.27,30,3D,Fiber,Double,PLA
508,0.637,7.37,1.27,30,3D,Fiber,Double,PLA
509,0.639,7.39,1.28,30,3D,Fiber,Double,PLA
510,0.641,7.41,1.28,30,3D,Fiber,Double,PLA
512,0.643,7.43,1.29,30,3D,Fiber,Double,PLA
513,0.645,7.45,1.29,30,3D,Fiber,Double,PLA
514,0.647,7.46,1.29,30,3D,Fiber,Double,PLA
515,0.649,7.48,1.3,30,3D,Fiber,Double,PLA
517,0.651,7.5,1.3,30,3D,Fiber,Double,PLA
518,0.653,7.52,1.31,30,3D,Fiber,Double,PLA
519,0.655,7.53,1.31,30,3D,Fiber,Double,PLA
521,0.657,7.56,1.31,30,3D,Fiber,Double,PLA
522,0.659,7.58,1.32,30,3D,Fiber,Double,PLA
523,0.661,7.59,1.32,30,3D,Fiber,Double,PLA
524,0.663,7.61,1.33,30,3D,Fiber,Double,PLA
526,0.665,7.63,1.33,30,3D,Fiber,Double,PLA
527,0.667,7.65,1.33,30,3D,Fiber,Double,PLA
528,0.669,7.66,1.34,30,3D,Fiber,Double,PLA
529,0.67,7.68,1.34,30,3D,Fiber,Double,PLA
530,0.672,7.7,1.34,30,3D,Fiber,Double,PLA
532,0.674,7.72,1.35,30,3D,Fiber,Double,PLA
533,0.676,7.73,1.35,30,3D,Fiber,Double,PLA
534,0.678,7.75,1.36,30,3D,Fiber,Double,PLA
535,0.68,7.77,1.36,30,3D,Fiber,Double,PLA
537,0.682,7.79,1.36,30,3D,Fiber,Double,PLA
538,0.684,7.8,1.37,30,3D,Fiber,Double,PLA
539,0.686,7.82,1.37,30,3D,Fiber,Double,PLA
540,0.688,7.84,1.38,30,3D,Fiber,Double,PLA
542,0.69,7.86,1.38,30,3D,Fiber,Double,PLA
543,0.692,7.88,1.38,30,3D,Fiber,Double,PLA
544,0.694,7.9,1.39,30,3D,Fiber,Double,PLA
545,0.696,7.92,1.39,30,3D,Fiber,Double,PLA
547,0.698,7.93,1.4,30,3D,Fiber,Double,PLA
548,0.7,7.95,1.4,30,3D,Fiber,Double,PLA
549,0.702,7.97,1.4,30,3D,Fiber,Double,PLA
550,0.704,7.99,1.41,30,3D,Fiber,Double,PLA
552,0.706,8.01,1.41,30,3D,Fiber,Double,PLA
553,0.708,8.03,1.42,30,3D,Fiber,Double,PLA
554,0.71,8.04,1.42,30,3D,Fiber,Double,PLA
555,0.712,8.05,1.42,30,3D,Fiber,Double,PLA
557,0.714,8.08,1.43,30,3D,Fiber,Double,PLA
558,0.716,8.09,1.43,30,3D,Fiber,Double,PLA
559,0.718,8.11,1.44,30,3D,Fiber,Double,PLA
560,0.719,8.13,1.44,30,3D,Fiber,Double,PLA
561,0.721,8.15,1.44,30,3D,Fiber,Double,PLA
563,0.723,8.17,1.45,30,3D,Fiber,Double,PLA
564,0.725,8.18,1.45,30,3D,Fiber,Double,PLA
565,0.727,8.2,1.45,30,3D,Fiber,Double,PLA
566,0.729,8.22,1.46,30,3D,Fiber,Double,PLA
567,0.731,8.23,1.46,30,3D,Fiber,Double,PLA
569,0.733,8.25,1.47,30,3D,Fiber,Double,PLA
570,0.735,8.28,1.47,30,3D,Fiber,Double,PLA
571,0.737,8.29,1.47,30,3D,Fiber,Double,PLA
572,0.739,8.31,1.48,30,3D,Fiber,Double,PLA
574,0.741,8.33,1.48,30,3D,Fiber,Double,PLA
575,0.743,8.35,1.49,30,3D,Fiber,Double,PLA
576,0.745,8.36,1.49,30,3D,Fiber,Double,PLA
577,0.747,8.38,1.49,30,3D,Fiber,Double,PLA
579,0.749,8.4,1.5,30,3D,Fiber,Double,PLA
579,0.751,8.41,1.5,30,3D,Fiber,Double,PLA
581,0.753,8.43,1.51,30,3D,Fiber,Double,PLA
582,0.755,8.45,1.51,30,3D,Fiber,Double,PLA
583,0.757,8.47,1.51,30,3D,Fiber,Double,PLA
585,0.759,8.48,1.52,30,3D,Fiber,Double,PLA
586,0.761,8.5,1.52,30,3D,Fiber,Double,PLA
587,0.763,8.52,1.53,30,3D,Fiber,Double,PLA
588,0.765,8.53,1.53,30,3D,Fiber,Double,PLA
589,0.767,8.55,1.53,30,3D,Fiber,Double,PLA
590,0.769,8.57,1.54,30,3D,Fiber,Double,PLA
592,0.771,8.59,1.54,30,3D,Fiber,Double,PLA
593,0.773,8.6,1.55,30,3D,Fiber,Double,PLA
594,0.775,8.62,1.55,30,3D,Fiber,Double,PLA
595,0.776,8.64,1.55,30,3D,Fiber,Double,PLA
596,0.778,8.66,1.56,30,3D,Fiber,Double,PLA
597,0.78,8.67,1.56,30,3D,Fiber,Double,PLA
